"FoodID","FoodOrder","RecipeFoodID","PreparationMethodID","AmountIsAsPurchased","AmountUnitID","AmountValue","RecipeFoodText","RecipeFoodTextNormalized","RecipeFoodTextPhonetic"
28502,10,32332,,0,6,2.00,"2 Tbsp light corn-oil spread","2 TBSP LIGHT CORN OIL SPREAD","TBSP LFT KRN L SPRT"
28503,1,97,1,0,2,3.00,"3 large egg whites","3 LARGE EGG WHITES","LRJ EK WTS"
28503,2,822,,0,5,0.12,"1/8 tsp salt","1 8 TSP SALT","  TSP SLT"
28503,3,9233,,0,5,0.12,"1/8 tsp cream of tartar","1 8 TSP CREAM OF TARTAR","  TSP KRM OF TRTR"
28503,4,561,,0,8,0.66,"2/3 cup sugar","2 3 CUP SUGAR","  KP SKR"
28503,5,235,,0,2,5.00,"5 medium bananas","5 MEDIUM BANANAS","MTM BNNS"
28503,6,4748,,0,2,1.00,"1 pkg instant vanilla pudding for 4 svgs","1 PKG INSTANT VANILLA PUDDING FOR 4 SVGS","PKK INSTNT FNL PTNK FR  SFKS"
28503,7,54,,0,8,1.00,"1 cup 1% lowfat milk","1 CUP 1 LOWFAT MILK","KP  LFT MLK"
28503,8,2568,,0,8,1.50,"1 1/2 cups frozen reduced-fat whipped topping","1 1 2 CUPS FROZEN REDUCED FAT WHIPPED TOPPING","  KPS FRSN RTST FT WPT TPNK"
28503,9,552,,0,6,3.00,"3 Tbsp apple jelly","3 TBSP APPLE JELLY","TBSP APL JL"
28504,1,2681,,0,5,2.00,"2 tsp salad oil","2 TSP SALAD OIL","TSP SLT OL"
28504,2,633,1,0,2,1.00,"1 medium onion","1 MEDIUM ONION","MTM ONN"
28504,3,27,,0,8,1.00,"1 cup chili sauce","1 CUP CHILI SAUCE","KP XL SS"
28504,4,559,,0,6,3.00,"3 Tbsp brown sugar","3 TBSP BROWN SUGAR","TBSP BRN SKR"
28504,5,1654,,0,6,2.00,"2 Tbsp Worcestershire","2 TBSP WORCESTERSHIRE","TBSP WRSSTRXR"
28504,6,222,,0,15,1.00,"1 lb cooked turkey","1 LB COOKED TURKEY","LB KKT TRK"
28504,7,489,,0,2,4.00,"4 sandwich buns","4 SANDWICH BUNS","SNTWX BNS"
28504,8,627,,0,4,4.00,"4 lettuce leaves","4 LETTUCE LEAVES","LTS LFS"
28505,1,2872,,0,11,8.00,"8 oz elbow macaroni, dry","8 OZ ELBOW MACARONI DRY","OS ELB MKRN  TR"
28505,2,822,,0,5,1.25,"1 1/4 tsp salt","1 1 4 TSP SALT","  TSP SLT"
28505,3,2725,6,1,15,0.50,"1/2 lb green beans","1 2 LB GREEN BEANS","  LB KRN BNS"
28505,4,122,,0,6,3.00,"3 Tbsp olive oil","3 TBSP OLIVE OIL","TBSP OLF OL"
28505,5,636,47,0,2,3.00,"3 green onions","3 GREEN ONIONS","KRN ONNS"
28505,6,1111,47,0,2,2.00,"2 small zucchini","2 SMALL ZUCCHINI","SML SKXN"
28505,7,29707,47,0,2,1.00,"1 medium red pepper","1 MEDIUM RED PEPPER","MTM RT PPR"
28505,8,815,,0,5,0.75,"3/4 tsp dried oregano leaves","3 4 TSP DRIED OREGANO LEAVES","  TSP TRT ORKN LFS"
28505,9,818,,0,5,0.50,"1/2 tsp coarsely ground black pepper","1 2 TSP COARSELY GROUND BLACK PEPPER","  TSP KRSL KRNT BLK PPR"
28505,10,13877,,0,5,0.50,"1/2 tsp chicken-flavor instant bouillon","1 2 TSP CHICKEN FLAVOR INSTANT BOUILLON","  TSP XKN FLFR INSTNT BLN"
28505,11,15099,,0,11,16.00,"16 oz can small red beans","16 OZ CAN SMALL RED BEANS","OS KN SML RT BNS"
28505,12,17209,,0,11,16.00,"16 oz can cannellini (white kidney) beans","16 OZ CAN CANNELLINI WHITE KIDNEY BEANS","OS KN KNLN WT KTN  BNS"
28505,13,8783,,0,8,0.50,"1/2 cup oil packed dried tomato","1 2 CUP OIL PACKED DRIED TOMATO","  KP OL PKT TRT TMT"
28506,1,2871,6,0,11,4.00,"4 oz pkg wild rice","4 OZ PKG WILD RICE","OS PKK WLT RS"
28506,2,13875,,0,2,2.00,"2 vegetable flavor bouillon cubes","2 VEGETABLE FLAVOR BOUILLON CUBES","FJTBL FLFR BLN KBS"
28506,3,633,47,0,2,1.00,"1 medium-sized onion","1 MEDIUM SIZED ONION","MTM SST ONN"
28506,4,600,47,1,15,1.00,"16 oz bag carrots","16 OZ BAG CARROTS","OS BK KRTS"
28506,5,122,,0,6,1.00,"1 Tbsp olive oil","1 TBSP OLIVE OIL","TBSP OLF OL"
28506,6,822,,0,5,0.75,"3/4 tsp salt","3 4 TSP SALT","  TSP SLT"
28506,7,815,,0,5,0.25,"1/4 tsp oregano","1 4 TSP OREGANO","  TSP ORKN"
28506,8,485,6,0,8,0.75,"3/4 cup parboiled rice","3 4 CUP PARBOILED RICE","  KP PRBLT RS"
28506,9,514,,0,11,16.00,"16 oz can  red kidney beans, drained","16 OZ CAN RED KIDNEY BEANS DRAINED","OS KN  RT KTN BNS  TRNT"
28506,10,637,,0,8,0.25,"1/4 cup chopped parsley","1 4 CUP CHOPPED PARSLEY","  KP XPT PRSL"
28507,1,485,6,0,8,0.50,"1/2 cup parboiled rice","1 2 CUP PARBOILED RICE","  KP PRBLT RS"
28507,2,4408,27,0,15,0.50,"1/2 lb lean ground beef","1 2 LB LEAN GROUND BEEF","  LB LN KRNT BF"
28507,3,643,1,0,2,1.00,"1 large green pepper","1 LARGE GREEN PEPPER","LRJ KRN PPR"
28507,4,633,1,0,2,1.00,"1 small onion","1 SMALL ONION","SML ONN"
28507,5,810,,0,5,2.00,"2 tsp chili powder","2 TSP CHILI POWDER","TSP XL PTR"
28507,6,822,,0,5,0.50,"1/2 tsp salt","1 2 TSP SALT","  TSP SLT"
28507,7,15507,,0,11,16.00,"16 oz can black beans","16 OZ CAN BLACK BEANS","OS KN BLK BNS"
28507,8,11922,,0,11,14.50,"14 1/2 oz can Mexican stewed tomatoes","14 1 2 OZ CAN MEXICAN STEWED TOMATOES","  OS KN MKSKN STWT TMTS"
28507,9,617,,0,11,8.25,"8 1/4 oz can whole kernel corn","8 1 4 OZ CAN WHOLE KERNEL CORN","  OS KN WL KRNL KRN"
28507,10,1669,,0,2,6.00,"6  8 inch flour tortillas","6 8 INCH FLOUR TORTILLAS","INX FLR TRTLS"
28507,11,16485,,0,8,0.50,"1/2 cup bottled salsa","1 2 CUP BOTTLED SALSA","  KP BTLT SLS"
28508,1,2872,8,0,11,9.00,"1 1/2 cups orzo (rice shaped pasta)","1 1 2 CUPS ORZO RICE SHAPED PASTA ","  KPS ORS RS XPT PST "
28508,2,1068,,0,6,1.00,"1 lb beef flank steak","1 LB BEEF FLANK STEAK","LB BF FLNK STK"
28508,3,1067,,0,2,1.00,"3 green onions","3 GREEN ONIONS","KRN ONNS"
28508,4,4174,68,0,15,1.00,"Juice from 1 large orange","JUICE FROM 1 LARGE ORANGE","JS FRM  LRJ ORNJ"
28508,5,636,12,0,2,3.00,"Orange peel from 1 large orange","ORANGE PEEL FROM 1 LARGE ORANGE","ORNJ PL FRM  LRJ ORNJ"
28508,6,275,,0,8,0.50,"2 Tbsp sugar","2 TBSP SUGAR","TBSP SKR"
28508,7,3040,,0,8,0.25,"2 Tbsp soy sauce","2 TBSP SOY SAUCE","TBSP S SS"
28508,8,561,,0,6,2.00,"1 tsp cornstarch","1 TSP CORNSTARCH","TSP KRNSTRX"
28508,9,841,,0,6,2.00,"2 tsp salad oil","2 TSP SALAD OIL","TSP SLT OL"
28508,10,1706,,0,5,1.00,"1 Tbsp grated peeled gingerroot","1 TBSP GRATED PEELED GINGERROOT","TBSP KRTT PLT JNJRT"
28508,11,2681,,0,5,2.00,"1 garlic clove","1 GARLIC CLOVE","KRLK KLF"
28509,1,1706,,0,5,1.00,"1 tsp cornstarch","1 TSP CORNSTARCH","TSP KRNSTRX"
28509,2,503,1,0,8,1.50,"1 1/2 cups all purpose flour","1 1 2 CUPS ALL PURPOSE FLOUR","  KPS AL PRPS FLR"
28509,3,683,,0,5,1.00,"1 tsp baking powder","1 TSP BAKING POWDER","TSP BKNK PTR"
28509,4,1611,,0,5,0.50,"1/2 tsp baking soda","1 2 TSP BAKING SODA","  TSP BKNK ST"
28509,5,822,,0,5,0.25,"1/4 tsp salt","1 4 TSP SALT","  TSP SLT"
28509,6,561,,0,5,7.00,"2 Tbsp & 1 tsp sugar","2 TBSP 1 TSP SUGAR","TBSP   TSP SKR"
28509,7,60,1,0,8,0.50,"1/2 cup buttermilk","1 2 CUP BUTTERMILK","  KP BTRMLK"
28509,8,12134,,0,8,2.00,"1 pint vanilla lite frozen dairy dessert","1 PINT VANILLA LITE FROZEN DAIRY DESSERT","PNT FNL LT FRSN TR TSRT"
28509,9,313,,0,8,1.00,"1 cup strawberries","1 CUP STRAWBERRIES","KP STRBRS"
28509,10,32332,,0,6,4.00,"4 Tbsp light corn oil spread","4 TBSP LIGHT CORN OIL SPREAD","TBSP LFT KRN OL SPRT"
28509,11,310,,0,11,10.00,"10 oz pkg frozen raspberries","10 OZ PKG FROZEN RASPBERRIES","OS PKK FRSN RSPBRS"
28510,1,485,6,0,8,0.50,"1/2 cup parboiled rice","1 2 CUP PARBOILED RICE","  KP PRBLT RS"
28510,2,29318,8,0,11,10.00,"10 oz pkg frozen baby lima beans","10 OZ PKG FROZEN BABY LIMA BEANS","OS PKK FRSN BB LM BNS"
28510,3,2791,,0,11,48.00,"3  16 oz cans black-eyed beans","3 16 OZ CANS BLACK EYED BEANS","OS KNS BLK YT BNS"
28510,4,29707,,0,2,1.00,"1 medium-sized red pepper","1 MEDIUM SIZED RED PEPPER","MTM SST RT PPR"
28510,5,637,,0,6,3.00,"3 Tbsp chopped parsley","3 TBSP CHOPPED PARSLEY","TBSP XPT PRSL"
28510,6,263,,0,6,2.00,"2 Tbsp lemon juice","2 TBSP LEMON JUICE","TBSP LMN JS"
28510,7,2681,,0,6,2.00,"2 Tbsp salad oil","2 TBSP SALAD OIL","TBSP SLT OL"
28510,8,3141,,0,6,1.00,"1 Tbsp Dijon mustard","1 TBSP DIJON MUSTARD","TBSP TJN MSTRT"
28510,9,561,,0,5,1.00,"1 tsp sugar","1 TSP SUGAR","TSP SKR"
28510,10,822,,0,5,0.75,"3/4 tsp salt","3 4 TSP SALT","  TSP SLT"
28511,1,503,,0,8,0.75,"3/4 cup all purpose flour","3 4 CUP ALL PURPOSE FLOUR","  KP AL PRPS FLR"
28511,2,428,,0,8,0.33,"1/3 cup cornmeal","1 3 CUP CORNMEAL","  KP KRNML"
28511,3,993,,0,5,1.00,"1 tsp grated lemon peel","1 TSP GRATED LEMON PEEL","TSP KRTT LMN PL"
28511,4,683,,0,5,0.50,"1/2 tsp baking powder","1 2 TSP BAKING POWDER","  TSP BKNK PTR"
28511,5,1611,,0,5,0.25,"1/4 tsp baking soda","1 4 TSP BAKING SODA","  TSP BKNK ST"
28511,6,822,,0,5,0.25,"1/4 tsp salt","1 4 TSP SALT","  TSP SLT"
28511,7,561,,0,8,0.33,"1/3 cup sugar","1 3 CUP SUGAR","  KP SKR"
28511,8,94,,0,11,4.00,"1/2  8 oz container plain nonfat yogurt","1 2 8 OZ CONTAINER PLAIN NONFAT YOGURT","    OS KNTNR PLN NNFT YKRT"
28511,9,920,1,0,8,0.25,"1/4 cup thawed frozen egg substitute","1 4 CUP THAWED FROZEN EGG SUBSTITUTE","  KP 0WT FRSN EK SBSTTT"
28511,10,238,,0,8,1.00,"1 cup fresh or frozen blueberries","1 CUP FRESH OR FROZEN BLUEBERRIES","KP FRX OR FRSN BLBRS"
28511,11,561,,0,5,2.00,"2 tsp sugar","2 TSP SUGAR","TSP SKR"
28511,12,32332,,0,6,3.00,"3 Tbsp light corn oil spread","3 TBSP LIGHT CORN OIL SPREAD","TBSP LFT KRN OL SPRT"
28512,1,529,,0,8,0.50,"1/2 cup chopped walnuts","1 2 CUP CHOPPED WALNUTS","  KP XPT WLNTS"
28512,2,811,,0,5,1.00,"1 tsp ground cinnamon","1 TSP GROUND CINNAMON","TSP KRNT SNMN"
28512,3,561,,0,8,2.00,"2 cups sugar","2 CUPS SUGAR","KPS SKR"
28512,4,503,1,0,8,5.00,"5 cups all purpose flour","5 CUPS ALL PURPOSE FLOUR","KPS AL PRPS FLR"
28512,5,683,,0,6,2.00,"2 Tbsp baking powder","2 TBSP BAKING POWDER","TBSP BKNK PTR"
28512,6,822,,0,5,1.00,"1 tsp salt","1 TSP SALT","TSP SLT"
28512,7,114,,0,8,0.75,"3/4 cup margarine","3 4 CUP MARGARINE","  KP MRKRN"
28512,8,96,1,0,2,4.00,"4 large eggs","4 LARGE EGGS","LRJ EKS"
28512,9,51,1,0,8,2.00,"2 cups milk","2 CUPS MILK","KPS MLK"
28512,10,1903,,0,5,2.00,"2 tsp vanilla extract","2 TSP VANILLA EXTRACT","TSP FNL EKSTRKT"
28512,11,238,,0,8,1.50,"1 1/2 cups blueberries","1 1 2 CUPS BLUEBERRIES","  KPS BLBRS"
28513,1,122,,0,6,2.00,"2 Tbsp olive oil","2 TBSP OLIVE OIL","TBSP OLF OL"
28513,2,633,6,0,2,1.00,"1 medium-sized onion","1 MEDIUM SIZED ONION","MTM SST ONN"
28513,3,561,,0,6,1.00,"1 Tbsp sugar","1 TBSP SUGAR","TBSP SKR"
28513,4,15635,,0,5,1.00,"1 tsp dried basil leaves","1 TSP DRIED BASIL LEAVES","TSP TRT BSL LFS"
28513,5,822,,0,5,1.00,"1 tsp salt","1 TSP SALT","TSP SLT"
28513,6,7210,,0,11,28.00,"28 oz can tomatoes with tomato puree","28 OZ CAN TOMATOES WITH TOMATO PUREE","OS KN TMTS W0 TMT PR"
28513,7,1821,,0,8,0.50,"1/2 cup water","1 2 CUP WATER","  KP WTR"
28513,8,2974,6,1,15,1.50,"1 1/2 lb large shrimp","1 1 2 LB LARGE SHRIMP","  LB LRJ XRMP"
28513,9,863,,0,8,0.25,"1/4 cup dry sherry","1 4 CUP DRY SHERRY","  KP TR XR"
28513,10,13008,,0,5,1.00,"1 tsp crushed red pepper","1 TSP CRUSHED RED PEPPER","TSP KRXT RT PPR"
28513,11,822,,0,5,0.25,"1/4 tsp salt","1 4 TSP SALT","  TSP SLT"
28513,12,637,,0,6,1.00,"1 Tbsp chopped parsley","1 TBSP CHOPPED PARSLEY","TBSP XPT PRSL"
28513,13,2872,8,0,11,16.00,"16 oz pkg bow-tie macaroni","16 OZ PKG BOW TIE MACARONI","OS PKK B T MKRN"
28513,14,1123,,0,11,6.00,"6 oz can tomato paste","6 OZ CAN TOMATO PASTE","OS KN TMT PST"
28514,1,29271,47,0,11,20.00,"20 oz pkg frozen chopped broccoli","20 OZ PKG FROZEN CHOPPED BROCCOLI","OS PKK FRSN XPT BRKKL"
28514,2,1122,,0,11,26.00,"26 oz jar marinara sauce","26 OZ JAR MARINARA SAUCE","OS JR MRNR SS"
28514,3,1120,,0,11,29.00,"2  14 1/2 oz cans stewed tomatoes","2 14 1 2 OZ CANS STEWED TOMATOES","  OS KNS STWT TMTS"
28514,4,561,,0,6,1.00,"1 Tbsp sugar","1 TBSP SUGAR","TBSP SKR"
28514,5,1821,,0,8,1.00,"1 cup water","1 CUP WATER","KP WTR"
28514,6,2880,,0,11,16.00,"16 oz no-boil lasagna noodles","16 OZ NO BOIL LASAGNA NOODLES","OS N BL LSN NTLS"
28514,7,13,,0,15,1.00,"16 oz shredded lowfat mozzarella","16 OZ SHREDDED LOWFAT MOZZARELLA","OS XRTT LFT MSRL"
28515,1,428,41,0,8,0.33,"1/3 cup cornmeal","1 3 CUP CORNMEAL","  KP KRNML"
28515,2,503,41,0,6,3.00,"3 Tbsp all purpose flour","3 TBSP ALL PURPOSE FLOUR","TBSP AL PRPS FLR"
28515,3,822,,0,5,1.00,"1 tsp salt","1 TSP SALT","TSP SLT"
28515,4,819,,0,5,0.75,"3/4 tsp ground red pepper","3 4 TSP GROUND RED PEPPER","  TSP KRNT RT PPR"
28515,5,15674,,0,5,0.50,"1/2 tsp dried thyme leaves","1 2 TSP DRIED THYME LEAVES","  TSP TRT 0M LFS"
28515,6,813,,0,5,0.25,"1/4 tsp garlic powder","1 4 TSP GARLIC POWDER","  TSP KRLK PTR"
28515,7,51,1,0,6,1.00,"1 Tbsp milk","1 TBSP MILK","TBSP MLK"
28515,8,96,27,0,2,1.00,"1 large egg","1 LARGE EGG","LRJ EK"
28515,9,2894,15,0,15,2.00,"6 catfish fillets (about 2 pounds)","6 CATFISH FILLETS ABOUT 2 POUNDS ","KTFX FLTS ABT  PNTS "
28515,10,126,,0,8,0.33,"1/3 cup salad oil","1 3 CUP SALAD OIL","  KP SLT OL"
28515,11,486,16,0,8,1.33,"1 1/3 cups packaged precooked rice","1 1 3 CUPS PACKAGED PRECOOKED RICE","  KPS PKJT PRKKT RS"
28515,12,13877,,0,5,1.00,"1 tsp chicken flavor instant bouillon","1 TSP CHICKEN FLAVOR INSTANT BOUILLON","TSP XKN FLFR INSTNT BLN"
28515,13,15099,,0,11,21.76,"2 16 oz cans red beans","2 16 OZ CANS RED BEANS","OS KNS RT BNS"
28515,14,637,,0,6,2.00,"2 Tbsp chopped parsley","2 TBSP CHOPPED PARSLEY","TBSP XPT PRSL"
28516,1,485,6,0,8,1.00,"1 cup parboiled rice","1 CUP PARBOILED RICE","KP PRBLT RS"
28516,2,1196,,0,5,0.25,"1/4 tsp turmeric","1 4 TSP TURMERIC","  TSP TRMRK"
28516,3,1866,6,0,15,1.50,"1 1/2 lbs sea scallops","1 1 2 LBS SEA SCALLOPS","  LBS S SKLPS"
28516,4,122,,0,6,2.00,"2 Tbsp olive oil","2 TBSP OLIVE OIL","TBSP OLF OL"
28516,5,822,,0,5,1.00,"1 tsp salt","1 TSP SALT","TSP SLT"
28516,6,633,6,0,2,1.00,"1 large onion","1 LARGE ONION","LRJ ONN"
28516,7,600,6,1,15,0.50,"8 oz carrots","8 OZ CARROTS","OS KRTS"
28516,8,1120,,0,11,14.50,"14 1/2 oz can stewed tomatoes","14 1 2 OZ CAN STEWED TOMATOES","  OS KN STWT TMTS"
28516,9,637,,0,6,1.00,"1 Tbsp chopped parsley","1 TBSP CHOPPED PARSLEY","TBSP XPT PRSL"
28516,10,15674,,0,5,0.25,"1/4 tsp dried thyme leaves","1 4 TSP DRIED THYME LEAVES","  TSP TRT 0M LFS"
28516,11,1821,,0,8,0.25,"1/4 cup water","1 4 CUP WATER","  KP WTR"
28517,1,600,47,0,2,3.50,"3 to 4 large carrots","3 TO 4 LARGE CARROTS","T  LRJ KRTS"
28517,2,1111,47,0,2,1.00,"1 medium zucchini","1 MEDIUM ZUCCHINI","MTM SKXN"
28517,3,503,1,0,8,3.00,"3 cups all purpose flour","3 CUPS ALL PURPOSE FLOUR","KPS AL PRPS FLR"
28517,4,561,,0,8,0.50,"1/2 cup sugar","1 2 CUP SUGAR","  KP SKR"
28517,5,811,,0,5,2.00,"2 tsp ground cinnamon","2 TSP GROUND CINNAMON","TSP KRNT SNMN"
28517,6,1611,,0,5,2.00,"2 tsp baking soda","2 TSP BAKING SODA","TSP BKNK ST"
28517,7,683,,0,5,1.00,"1 tsp baking powder","1 TSP BAKING POWDER","TSP BKNK PTR"
28517,8,822,,0,5,1.00,"1 tsp salt","1 TSP SALT","TSP SLT"
28517,9,1183,,0,5,0.50,"1/2 tsp ground ginger","1 2 TSP GROUND GINGER","  TSP KRNT JNJR"
28517,10,1019,,0,11,13.80,"20 oz can crushed pineapple in juice","20 OZ CAN CRUSHED PINEAPPLE IN JUICE","OS KN KRXT PNPL IN JS"
28517,11,559,,0,8,1.00,"1 cup packed light brown sugar","1 CUP PACKED LIGHT BROWN SUGAR","KP PKT LFT BRN SKR"
28517,12,920,1,0,8,1.00,"8 oz frozen egg substitute","8 OZ FROZEN EGG SUBSTITUTE","OS FRSN EK SBSTTT"
28517,13,2681,,0,8,0.66,"2/3 cup salad oil","2 3 CUP SALAD OIL","  KP SLT OL"
28517,14,1903,,0,6,1.00,"1 Tbsp vanilla extract","1 TBSP VANILLA EXTRACT","TBSP FNL EKSTRKT"
28517,15,307,,0,8,1.00,"1 cup dark seedless raisin","1 CUP DARK SEEDLESS RAISIN","KP TRK STLS RSN"
28517,16,8758,,0,8,0.75,"3/4 cup confectioners' sugar","3 4 CUP CONFECTIONERS SUGAR","  KP KNFKXNRS SKR"
28518,1,29260,8,1,15,3.00,"2 small butternut squash (1.5 lb each)","2 SMALL BUTTERNUT SQUASH 15 LB EACH ","SML BTRNT SKX  LB EX "
28518,2,559,,0,8,0.25,"1/4 cup light brown sugar","1 4 CUP LIGHT BROWN SUGAR","  KP LFT BRN SKR"
28518,3,822,,0,5,2.00,"2 tsp salt","2 TSP SALT","TSP SLT"
28518,4,29250,8,0,11,20.00,"20 oz bag frozen peas","20 OZ BAG FROZEN PEAS","OS BK FRSN PS"
28518,5,503,41,0,6,3.00,"3 Tbsp all purpose flour","3 TBSP ALL PURPOSE FLOUR","TBSP AL PRPS FLR"
28518,6,818,,0,5,1.50,"1 1/2 tsp coarsely ground black pepper","1 1 2 TSP COARSELY GROUND BLACK PEPPER","  TSP KRSL KRNT BLK PPR"
28518,7,29232,12,0,15,1.50,"6 medium chicken cutlets (1 1/2 lbs)","6 MEDIUM CHICKEN CUTLETS 1 1 2 LBS ","MTM XKN KTLTS    LBS "
28518,8,2681,,0,6,2.00,"2 Tbsp salad oil","2 TBSP SALAD OIL","TBSP SLT OL"
28518,9,633,47,0,11,1.40,"1/2 small onion","1 2 SMALL ONION","  SML ONN"
28518,10,13877,,0,5,0.50,"1/2 tsp chicken-flavor instant bouillon","1 2 TSP CHICKEN FLAVOR INSTANT BOUILLON","  TSP XKN FLFR INSTNT BLN"
28518,11,1821,,0,8,0.50,"1/2 cup water","1 2 CUP WATER","  KP WTR"
28518,12,863,,0,6,2.00,"2 Tbsp Marsala wine or dry sherry","2 TBSP MARSALA WINE OR DRY SHERRY","TBSP MRSL WN OR TR XR"
28519,1,8811,47,1,15,0.75,"1 small eggplant (3/4 lb)","1 SMALL EGGPLANT 3 4 LB ","SML EKPLNT   LB "
28519,2,29707,47,0,2,1.00,"1 medium red pepper","1 MEDIUM RED PEPPER","MTM RT PPR"
28519,3,643,47,0,2,1.00,"1 medium yellow pepper","1 MEDIUM YELLOW PEPPER","MTM YL PPR"
28519,4,633,47,0,2,1.00,"1 medium onion","1 MEDIUM ONION","MTM ONN"
28519,5,2681,,0,6,1.00,"1 Tbsp salad oil","1 TBSP SALAD OIL","TBSP SLT OL"
28519,6,822,,0,5,1.25,"1 1/4 tsp salt","1 1 4 TSP SALT","  TSP SLT"
28519,7,559,,0,6,2.00,"2 Tbsp brown sugar","2 TBSP BROWN SUGAR","TBSP BRN SKR"
28519,8,15438,,0,6,2.00,"2 Tbsp red wine vinegar","2 TBSP RED WINE VINEGAR","TBSP RT WN FNKR"
28519,9,637,,0,6,1.00,"1 Tbsp coarsely chopped parsley","1 TBSP COARSELY CHOPPED PARSLEY","TBSP KRSL XPT PRSL"
28519,10,29232,40,0,15,1.00,"4 chicken cutlets (1 lb)","4 CHICKEN CUTLETS 1 LB ","XKN KTLTS  LB "
28519,11,9056,1,0,2,4.00,"4 kaiser rolls","4 KAISER ROLLS","KSR RLS"
28519,12,624,,1,11,5.00,"1 small head Boston lettuce","1 SMALL HEAD BOSTON LETTUCE","SML HT BSTN LTS"
28520,1,122,,0,6,2.00,"2 Tbsp olive oil","2 TBSP OLIVE OIL","TBSP OLF OL"
28520,2,14594,40,0,15,1.00,"1 pound boneless, skinless chicken breast","1 POUND BONELESS SKINLESS CHICKEN BREAST","PNT BNLS  SKNLS XKN BRST"
28520,3,633,6,0,2,1.00,"1 small onion","1 SMALL ONION","SML ONN"
28520,4,503,6,0,6,2.00,"2 Tbsp all purpose flour","2 TBSP ALL PURPOSE FLOUR","TBSP AL PRPS FLR"
28520,5,29254,6,0,15,0.50,"1/2 pound medium red potatoes","1 2 POUND MEDIUM RED POTATOES","  PNT MTM RT PTTS"
28520,6,600,6,0,2,2.00,"2 medium size carrots","2 MEDIUM SIZE CARROTS","MTM SS KRTS"
28520,7,29321,47,0,8,1.50,"2 medium size parsnips","2 MEDIUM SIZE PARSNIPS","MTM SS PRSNPS"
28520,8,7726,,0,11,13.75,"13 3/4 oz can chicken broth","13 3 4 OZ CAN CHICKEN BROTH","  OS KN XKN BR0"
28520,9,2728,47,0,11,9.00,"9 oz pkg frozen Italian green beans","9 OZ PKG FROZEN ITALIAN GREEN BEANS","OS PKK FRSN ITLN KRN BNS"
28520,10,8941,,0,4,4.00,"4 sheets phyllo dough","4 SHEETS PHYLLO DOUGH","XTS FL T"
28520,11,8710,,0,8,0.25,"1/4 cup dried bread crumbs","1 4 CUP DRIED BREAD CRUMBS","  KP TRT BRT KRMBS"
28521,1,14594,27,0,15,1.75,"6 skinless, boneless chicken breast halves","6 SKINLESS BONELESS CHICKEN BREAST HALVES","SKNLS  BNLS XKN BRST HLFS"
28521,2,122,,0,6,3.00,"3 Tbsp olive oil","3 TBSP OLIVE OIL","TBSP OLF OL"
28521,3,15663,,0,5,1.00,"1 tsp dried oregano leaves","1 TSP DRIED OREGANO LEAVES","TSP TRT ORKN LFS"
28521,4,822,,0,5,1.50,"1 1/2 tsp salt","1 1 2 TSP SALT","  TSP SLT"
28521,5,94,,0,8,1.00,"8 oz plain lowfat yogurt","8 OZ PLAIN LOWFAT YOGURT","OS PLN LFT YKRT"
28521,6,1067,,0,2,1.00,"1 garlic clove","1 GARLIC CLOVE","KRLK KLF"
28521,7,1409,,0,2,6.00,"6   6'' to 8'' pitas","6 6 TO 8 PITAS","T  PTS"
28521,8,633,,1,15,1.00,"3 large onions","3 LARGE ONIONS","LRJ ONNS"
28521,9,628,,0,8,1.00,"1 cup thinly sliced iceberg lettuce","1 CUP THINLY SLICED ICEBERG LETTUCE","KP 0NL SLST ISBRK LTS"
28521,10,671,,0,2,1.00,"1 medium tomato","1 MEDIUM TOMATO","MTM TMT"
28521,11,29695,,0,2,1.00,"1 medium cucumber","1 MEDIUM CUCUMBER","MTM KKMBR"
28522,1,29253,8,0,15,1.00,"1 pound red potatoes","1 POUND RED POTATOES","PNT RT PTTS"
28522,2,1276,40,1,15,1.50,"3 pkg roasted chicken breasts (1 1/2 pounds)","3 PKG ROASTED CHICKEN BREASTS 1 1 2 POUNDS ","PKK RSTT XKN BRSTS    PNTS "
28522,3,671,,0,2,2.00,"2 medium plum tomatoes","2 MEDIUM PLUM TOMATOES","MTM PLM TMTS"
28522,4,1111,,1,11,5.00,"1 small zucchini ","1 SMALL ZUCCHINI ","SML SKXN "
28522,5,3035,,0,8,0.50,"1/2 cup pitted ripe olives","1 2 CUP PITTED RIPE OLIVES","  KP PTT RP OLFS"
28522,6,15485,,0,11,13.75,"13 3/4 oz can artichoke hearts","13 3 4 OZ CAN ARTICHOKE HEARTS","  OS KN ARTXK HRTS"
28522,7,577,,0,11,8.55,"15 oz can wax beans, drained","15 OZ CAN WAX BEANS DRAINED","OS KN WKS BNS  TRNT"
28522,8,54,,0,8,0.33,"1/3 cup 1% lowfat milk","1 3 CUP 1 LOWFAT MILK","  KP  LFT MLK"
28522,9,9211,,0,8,0.25,"1/4 cup nonfat mayonnaise dressing","1 4 CUP NONFAT MAYONNAISE DRESSING","  KP NNFT MYNS TRSNK"
28522,10,637,,0,6,2.00,"2 Tbsp chopped parsley","2 TBSP CHOPPED PARSLEY","TBSP XPT PRSL"
28522,11,262,,0,6,1.00,"1 Tbsp lemon juice","1 TBSP LEMON JUICE","TBSP LMN JS"
28522,12,3141,,0,5,1.00,"1 tsp Dijon mustard","1 TSP DIJON MUSTARD","TSP TJN MSTRT"
